Generation: 0
-159,0,-202,-282,72,5-77,-84,-82,-151,329,234247,47,228,-27,-146,45-260,-314,-20,273,98,-59
-102,-259,225,35,234,158-285,-48,-158,-232,162,-99199,-216,-272,-165,-150,-37-16,-92,-250,321,-6,-358
-227,111,336,-115,196,-128-102,215,-208,-206,189,-98231,-73,-174,255,-1,234-16,-92,-250,321,-6,-358
-253,-157,-75,-181,25,-66-233,63,-37,306,183,-92316,40,-325,201,260,308-334,224,186,-353,324,45
-271,-267,-160,261,17,238-285,-48,-158,-232,162,-9922,225,-338,206,193,-56-313,117,-303,-198,-344,-260
175,-352,343,-237,127,-216208,-233,5,194,-134,198-160,-28,-20,-221,-288,351306,-275,-171,-254,-125,188
328,240,225,-90,-134,11361,-326,-253,272,286,-170-27,105,10,-189,302,-68330,115,-96,36,326,276
328,240,225,-90,-134,11361,-326,-253,272,286,-170-152,192,-228,56,148,-164-69,115,330,156,76,-87
-201,45,-8,68,90,-198328,218,-345,195,264,-252-138,-235,-149,19,87,-389,237,295,293,179,146
-184,80,269,-75,43,-62152,-102,-273,-135,220,20-27,105,10,-189,302,-6823,323,-315,-87,298,70
-184,80,269,-75,43,-62152,-102,-273,-135,220,20-27,105,10,-189,302,-6823,323,-315,-87,298,70
328,240,225,-90,-134,11380,-33,35,-325,210,263-138,-235,-149,19,87,-3122,-262,60,-102,76,-335
75,197,103,146,-33,-96329,-90,93,124,355,-178-152,192,-228,56,148,-164-69,115,330,156,76,-87
99,-104,-198,-213,-123,-255-61,-251,-74,307,252,-311120,113,301,269,-200,-1409,-228,278,-68,21,-335
0,-216,-65,182,-93,13-16,304,-214,-327,-104,-2875,172,66,15,83,186195,-261,-218,-292,289,151
0,-216,-65,182,-93,13-16,304,-214,-327,-104,-28262,-312,-226,-166,234,256195,-261,-218,-292,289,151
-178,-328,-137,80,-114,270-143,326,-125,-273,-342,341294,199,39,196,-237,304-37,-190,-138,-187,-184,-306
348,-346,186,10,-213,24117,42,41,-30,-91,135-77,-48,-63,149,-65,69-84,-271,-215,235,119,-221
-246,226,-307,50,-225,86208,-80,-337,120,17,-13536,290,170,335,126,-344-302,242,-81,-143,-325,-168
328,240,225,-90,-134,113-271,137,49,-359,-153,4261,327,245,-195,24,113330,115,-96,36,326,276
311,169,-263,226,-56,0-95,36,-298,14,-227,-246225,59,-217,-241,344,332142,-218,-91,354,-101,0
3,-319,222,166,-18,-259-233,113,-173,218,-320,-298-12,341,-137,214,-317,124272,44,87,-80,306,37
3,-319,222,166,-18,-259-233,113,-173,218,-320,-298-12,341,-137,214,-317,12429,-105,-275,0,71,-57
-154,-323,12,121,-327,224198,-222,14,-176,-250,69-27,105,10,-189,302,-68-181,77,101,274,185,326
173,-231,307,192,-218,51-95,36,-298,14,-227,-246294,199,39,196,-237,304-37,-190,-138,-187,-184,-306
-227,111,336,-115,196,-128-259,-129,-171,235,-242,125202,255,-240,273,122,-300-237,2,-351,-328,-219,-195
285,-164,205,-181,-77,148-271,137,49,-359,-153,42-223,253,-267,55,332,-20272,44,87,-80,306,37
-250,-359,-9,-11,-32,242-282,299,-55,-46,198,-53336,-97,-354,255,-272,-263220,-181,-30,165,43,-99
-73,-148,-158,-16,-289,67152,-102,-273,-135,220,20-27,105,10,-189,302,-68249,-340,357,165,-352,354
-73,-148,-158,-16,-289,67-285,-48,-158,-232,162,-99210,175,-313,-252,230,198-313,117,-303,-198,-344,-260
311,169,-263,226,-56,0-95,36,-298,14,-227,-246307,130,194,48,-45,-99142,-218,-91,354,-101,0
-178,-328,-137,80,-114,270-8,111,36,-351,150,-89225,59,-217,-241,344,332-37,-190,-138,-187,-184,-306
-50,-346,-113,43,-160,-296152,-102,-273,-135,220,20-27,105,10,-189,302,-6823,323,-315,-87,298,70
328,240,225,-90,-134,113-130,-348,-136,325,314,-16161,327,245,-195,24,113306,-275,-171,-254,-125,188
218,104,-276,-71,-308,342328,218,-345,195,264,-252106,160,-88,-28,-233,359-62,74,-304,-4,166,249
218,104,-276,-71,-308,342328,218,-345,195,264,-252-138,-235,-149,19,87,-3-93,-349,-3,227,-269,85
248,300,-67,-214,-98,-177-102,215,-208,-206,189,-9825,-353,66,222,-98,-173-16,-92,-250,321,-6,-358
328,240,225,-90,-134,113-130,-348,-136,325,314,-16122,225,-338,206,193,-56306,-275,-171,-254,-125,188
-178,-328,-137,80,-114,270329,-90,93,124,355,-178-152,192,-228,56,148,-164115,317,40,-97,248,-330
-154,-323,12,121,-327,224231,-230,249,243,-93,251-96,261,-201,-111,-149,-159-181,77,101,274,185,326
-73,-148,-158,-16,-289,679,-276,322,60,-224,-3247,47,228,-27,-146,45249,-340,357,165,-352,354
173,-231,307,192,-218,51180,308,-84,94,81,-9122,225,-338,206,193,-56-34,-54,-88,-288,103,197
142,319,-276,125,-209,-333170,-204,355,-162,138,21120,275,24,-125,165,343-172,-136,185,-210,-357,262
357,252,168,155,-300,249-271,137,49,-359,-153,42-309,-310,-331,221,-107,-257-80,76,-350,-333,-74,172
-349,-50,97,119,245,-57-271,137,49,-359,-153,42-255,-8,-112,290,-71,-181272,44,87,-80,306,37
175,-352,343,-237,127,-216161,135,296,-196,-333,-167262,-312,-226,-166,234,256167,67,-337,-188,-71,253
-271,-267,-160,261,17,238-143,326,-125,-273,-342,341210,175,-313,-252,230,198-37,-190,-138,-187,-184,-306
87,105,-212,-254,219,170198,-222,14,-176,-250,6922,225,-338,206,193,-56355,359,-295,-7,33,-163
-271,-267,-160,261,17,238-285,-48,-158,-232,162,-99-255,-8,-112,290,-71,-181-313,117,-303,-198,-344,-260
-86,-109,78,-98,12,-59-238,327,-274,30,332,-308-77,-48,-63,149,-65,69-130,-305,148,79,-228,196
142,319,-276,125,-209,-333170,-204,355,-162,138,211224,250,-95,-292,-148,-153-122,302,-49,118,-220,273
311,169,-263,226,-56,0198,-222,14,-176,-250,6922,225,-338,206,193,-56-181,77,101,274,185,326
-154,-323,12,121,-327,224-271,137,49,-359,-153,42-223,253,-267,55,332,-20-181,77,101,274,185,326
-246,226,-307,50,-225,86-58,76,25,-57,-354,-1231,-73,-174,255,-1,234-302,242,-81,-143,-325,-168
40,-209,-256,-161,-146,138208,-233,5,194,-134,198294,199,39,196,-237,304193,157,222,-297,-156,-314
216,-295,189,76,-10,183117,42,41,-30,-91,135231,-73,-174,255,-1,234-359,24,199,210,-15,61
Generation: 3
168,77,166,-4,289,346-356,-44,-287,-203,-178,-350190,-126,-344,272,-129,37206,-17,177,-154,267,-356
87,105,-212,-254,219,170-271,137,49,-359,-153,4222,225,-338,206,193,-56355,359,-295,-7,33,-163
26,-11,-61,228,59,207-143,326,-125,-273,-342,34184,-137,-57,225,-317,-117-37,-190,-138,-187,-184,-306
26,202,76,-75,359,122-271,137,49,-359,-153,42190,-126,-344,272,-129,3799,316,230,-298,326,19
87,105,-212,-254,219,170-259,-129,-171,235,-242,125225,59,-217,-241,344,332-138,-85,339,71,357,-235
26,-11,-61,228,59,207-356,-44,-287,-203,-178,-35036,290,170,335,126,-344-122,302,-49,118,-220,273
175,-352,343,-237,127,-216-77,-84,-82,-151,329,234-183,182,-304,257,-174,-223230,-37,4,-278,170,26
218,-52,212,192,303,226-233,63,-37,306,183,-92-227,-157,-65,213,-29,-98-69,115,330,156,76,-87
175,-352,343,-237,127,-216-282,299,-55,-46,198,-53-160,-28,-20,-221,-288,351-16,-92,-250,321,-6,-358
133,-31,202,273,332,344-231,-197,298,123,-7,297-183,182,-304,257,-174,-223-138,-85,339,71,357,-235
133,-31,202,273,332,344-231,-197,298,123,-7,297-223,253,-267,55,332,-2099,316,230,-298,326,19
133,-31,202,273,332,344-231,-197,298,123,-7,297-223,253,-267,55,332,-20-138,-85,339,71,357,-235
133,-31,202,273,332,344-231,-197,298,123,-7,297-223,253,-267,55,332,-20-138,-85,339,71,357,-235
168,77,166,-4,289,346-271,137,49,-359,-153,42-138,-235,-149,19,87,-399,316,230,-298,326,19
217,-170,209,-275,100,10-2,-198,1,195,-54,115-138,-235,-149,19,87,-3355,359,-295,-7,33,-163
168,77,166,-4,289,346-285,-48,-158,-232,162,-99-138,-235,-149,19,87,-3-313,117,-303,-198,-344,-260
175,-352,343,-237,127,-216-282,299,-55,-46,198,-53190,-126,-344,272,-129,37206,-17,177,-154,267,-356
168,77,166,-4,289,346-102,215,-208,-206,189,-9825,-353,66,222,-98,-173-16,-92,-250,321,-6,-358
218,-52,212,192,303,226-233,63,-37,306,183,-9236,290,170,335,126,-344298,337,-36,-184,-167,-6
-271,-267,-160,261,17,238198,-222,14,-176,-250,69224,250,-95,-292,-148,-153-181,77,101,274,185,326
-102,-259,225,35,234,158161,135,296,-196,-333,-16761,327,245,-195,24,113206,-17,177,-154,267,-356
168,77,166,-4,289,346-77,-84,-82,-151,329,234-328,96,132,63,24,-29-260,-314,-20,273,98,-59
-159,0,-202,-282,72,5161,135,296,-196,-333,-167247,47,228,-27,-146,45-260,-314,-20,273,98,-59
-102,-259,225,35,234,158172,-158,-350,278,-143,-136316,40,-325,201,260,308-138,-85,339,71,357,-235
168,77,166,-4,289,346-77,-84,-82,-151,329,234-328,96,132,63,24,-29-260,-314,-20,273,98,-59
87,105,-212,-254,219,170-285,-48,-158,-232,162,-9922,225,-338,206,193,-56355,359,-295,-7,33,-163
-184,80,269,-75,43,-62152,-102,-273,-135,220,2061,327,245,-195,24,11323,323,-315,-87,298,70
-64,0,-223,-297,121,26961,-326,-253,272,286,-170262,-312,-226,-166,234,256-62,74,-304,-4,166,249
-72,-116,-154,-25,217,83208,-80,-337,120,17,-13532,306,-338,-305,244,-346298,337,-36,-184,-167,-6
273,-334,-152,92,274,-359-259,-129,-171,235,-242,125-183,182,-304,257,-174,-223298,337,-36,-184,-167,-6
-102,-259,225,35,234,158-2,-198,1,195,-54,115199,-216,-272,-165,-150,-37355,359,-295,-7,33,-163
-102,-259,225,35,234,158-271,137,49,-359,-153,42247,47,228,-27,-146,45-16,-92,-250,321,-6,-358
-5,73,-204,-263,23,-242-259,-129,-171,235,-242,125202,255,-240,273,122,-300-237,2,-351,-328,-219,-195
-11,88,-144,-74,7,172-2,-198,1,195,-54,11522,225,-338,206,193,-56355,359,-295,-7,33,-163
-64,0,-223,-297,121,269-231,-197,298,123,-7,297262,-312,-226,-166,234,256-79,-302,207,331,271,-75
-11,88,-144,-74,7,172-271,137,49,-359,-153,42196,-163,250,20,103,-117355,359,-295,-7,33,-163
-64,0,-223,-297,121,269-231,-197,298,123,-7,29720,275,24,-125,165,343-172,-136,185,-210,-357,262
-64,0,-223,-297,121,269-95,36,-298,14,-227,-246294,199,39,196,-237,304-138,-85,339,71,357,-235
-159,0,-202,-282,72,5-143,326,-125,-273,-342,341247,47,228,-27,-146,45-37,-190,-138,-187,-184,-306
-5,73,-204,-263,23,-242-143,326,-125,-273,-342,34184,-137,-57,225,-317,-117-260,-178,-94,-299,-43,236
-5,73,-204,-263,23,-242-143,326,-125,-273,-342,34184,-137,-57,225,-317,-117195,-261,-218,-292,289,151
-5,73,-204,-263,23,-242-143,326,-125,-273,-342,341190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
-154,-323,12,121,-327,2249,-276,322,60,-224,-3247,47,228,-27,-146,45-181,77,101,274,185,326
-154,-323,12,121,-327,224198,-222,14,-176,-250,69-223,253,-267,55,332,-20-181,77,101,274,185,326
-154,-323,12,121,-327,224198,-222,14,-176,-250,69224,250,-95,-292,-148,-153-181,77,101,274,185,326
-73,-148,-158,-16,-289,679,-276,322,60,-224,-3247,47,228,-27,-146,45306,-275,-171,-254,-125,188
-250,-359,-9,-11,-32,242198,-222,14,-176,-250,69336,-97,-354,255,-272,-263220,-181,-30,165,43,-99
-73,-148,-158,-16,-289,679,-276,322,60,-224,-3247,47,228,-27,-146,45249,-340,357,165,-352,354
-50,-346,-113,43,-160,-296208,-233,5,194,-134,198-183,182,-304,257,-174,-223-260,-178,-94,-299,-43,236
-73,-148,-158,-16,-289,679,-276,322,60,-224,-3247,47,228,-27,-146,45249,-340,357,165,-352,354
-73,-148,-158,-16,-289,67328,218,-345,195,264,-252247,47,228,-27,-146,45249,-340,357,165,-352,354
-5,73,-204,-263,23,-242-77,-84,-82,-151,329,23484,-137,-57,225,-317,-117-260,-314,-20,273,98,-59
-64,0,-223,-297,121,269-285,-48,-158,-232,162,-99199,-216,-272,-165,-150,-37-16,-92,-250,321,-6,-358
-64,0,-223,-297,121,269-77,-84,-82,-151,329,234247,47,228,-27,-146,45-260,-314,-20,273,98,-59
328,240,225,-90,-134,11361,-326,-253,272,286,-170-152,192,-228,56,148,-164-172,-136,185,-210,-357,262
-72,-116,-154,-25,217,83152,-102,-273,-135,220,20-27,105,10,-189,302,-689,-228,278,-68,21,-335
142,319,-276,125,-209,-333170,-204,355,-162,138,211-152,192,-228,56,148,-164-172,-136,185,-210,-357,262
-201,45,-8,68,90,-198328,218,-345,195,264,-252-138,-235,-149,19,87,-389,237,295,293,179,146
-154,-323,12,121,-327,224-16,304,-214,-327,-104,-28262,-312,-226,-166,234,256-181,77,101,274,185,326
0,-216,-65,182,-93,13-271,137,49,-359,-153,4275,172,66,15,83,186195,-261,-218,-292,289,151
-178,-328,-137,80,-114,270-271,137,49,-359,-153,42294,199,39,196,-237,304330,115,-96,36,326,276
348,-346,186,10,-213,24117,42,41,-30,-91,135-96,261,-201,-111,-149,-159-84,-271,-215,235,119,-221
328,240,225,-90,-134,113-271,137,49,-359,-153,4261,327,245,-195,24,113330,115,-96,36,326,276
3,-319,222,166,-18,-259-233,113,-173,218,-320,-298-183,182,-304,257,-174,-223230,-37,4,-278,170,26
328,240,225,-90,-134,113-143,326,-125,-273,-342,34161,327,245,-195,24,113306,-275,-171,-254,-125,188
3,-319,222,166,-18,-259-233,113,-173,218,-320,-298247,47,228,-27,-146,45-16,-92,-250,321,-6,-358
285,-164,205,-181,-77,148-271,137,49,-359,-153,42-223,253,-267,55,332,-20272,44,87,-80,306,37
-250,-359,-9,-11,-32,242-282,299,-55,-46,198,-53336,-97,-354,255,-272,-263195,-261,-218,-292,289,151
173,-231,307,192,-218,51-95,36,-298,14,-227,-24622,225,-338,206,193,-56-34,-54,-88,-288,103,197
328,240,225,-90,-134,113205,-8,183,109,-221,-110-27,105,10,-189,302,-68330,115,-96,36,326,276
40,-209,-256,-161,-146,138-271,137,49,-359,-153,42294,199,39,196,-237,304193,157,222,-297,-156,-314
328,240,225,-90,-134,113-130,-348,-136,325,314,-161-227,-157,-65,213,-29,-98161,-226,125,89,-227,154
248,300,-67,-214,-98,-177-102,215,-208,-206,189,-98-183,182,-304,257,-174,-223-16,-92,-250,321,-6,-358
-154,-323,12,121,-327,224198,-222,14,-176,-250,6922,225,-338,206,193,-56-138,-85,339,71,357,-235
173,-231,307,192,-218,51-285,-48,-158,-232,162,-99294,199,39,196,-237,304-16,-92,-250,321,-6,-358
328,240,225,-90,-134,113-130,-348,-136,325,314,-16122,225,-338,206,193,-56-69,115,330,156,76,-87
173,-231,307,192,-218,51-8,111,36,-351,150,-89294,199,39,196,-237,304-37,-190,-138,-187,-184,-306
-154,-323,12,121,-327,224198,-222,14,-176,-250,69-27,105,10,-189,302,-689,-228,278,-68,21,-335
-50,-346,-113,43,-160,-296205,-8,183,109,-221,-110-255,-8,-112,290,-71,-181-260,-178,-94,-299,-43,236
-227,111,336,-115,196,-128-271,137,49,-359,-153,42202,255,-240,273,122,-300-237,2,-351,-328,-219,-195
175,-352,343,-237,127,-216161,135,296,-196,-333,-167294,199,39,196,-237,304193,157,222,-297,-156,-314
173,-231,307,192,-218,51180,308,-84,94,81,-9122,225,-338,206,193,-56-138,-85,339,71,357,-235
-5,73,-204,-263,23,-242-233,113,-173,218,-320,-298-12,341,-137,214,-317,124272,44,87,-80,306,37
175,-352,343,-237,127,-216161,135,296,-196,-333,-167262,-312,-226,-166,234,256-37,-190,-138,-187,-184,-306
-64,0,-223,-297,121,269-231,-197,298,123,-7,297-204,177,74,130,-187,-29-150,-350,-261,242,-250,115
-11,88,-144,-74,7,172-2,-198,1,195,-54,115-96,261,-201,-111,-149,-159355,359,-295,-7,33,-163
26,202,76,-75,359,122328,218,-345,195,264,-252-223,253,-267,55,332,-2099,316,230,-298,326,19
-201,45,-8,68,90,-198-356,-44,-287,-203,-178,-350-138,-235,-149,19,87,-3-122,302,-49,118,-220,273
87,105,-212,-254,219,170198,-222,14,-176,-250,6922,225,-338,206,193,-56195,-261,-218,-292,289,151
-271,-267,-160,261,17,238-285,-48,-158,-232,162,-99-160,-28,-20,-221,-288,351-313,117,-303,-198,-344,-260
-72,-116,-154,-25,217,83-233,63,-37,306,183,-92-227,-157,-65,213,-29,-989,-228,278,-68,21,-335
-349,-50,97,119,245,-57-285,-48,-158,-232,162,-99-255,-8,-112,290,-71,-181-16,-92,-250,321,-6,-358
-227,111,336,-115,196,-128-77,-84,-82,-151,329,234-328,96,132,63,24,-29-237,2,-351,-328,-219,-195
168,77,166,-4,289,346328,218,-345,195,264,-252106,160,-88,-28,-233,359-313,117,-303,-198,-344,-260
-154,-323,12,121,-327,224-271,137,49,-359,-153,4261,327,245,-195,24,113-181,77,101,274,185,326
-178,-328,-137,80,-114,270-143,326,-125,-273,-342,341-183,182,-304,257,-174,-223-260,-178,-94,-299,-43,236
-178,-328,-137,80,-114,270-143,326,-125,-273,-342,341-183,182,-304,257,-174,-223-260,-178,-94,-299,-43,236
-246,226,-307,50,-225,86-58,76,25,-57,-354,-1-138,-235,-149,19,87,-3-302,242,-81,-143,-325,-168
-73,-148,-158,-16,-289,67-285,-48,-158,-232,162,-99262,-312,-226,-166,234,256195,-261,-218,-292,289,151
-178,-328,-137,80,-114,270-8,111,36,-351,150,-89-223,253,-267,55,332,-2099,316,230,-298,326,19
Generation: 4
175,-352,343,-237,127,-216-143,326,-125,-273,-342,341190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
87,105,-212,-254,219,170-271,137,49,-359,-153,42196,-163,250,20,103,-117355,359,-295,-7,33,-163
168,77,166,-4,289,346-271,137,49,-359,-153,42294,199,39,196,-237,304193,157,222,-297,-156,-314
133,-31,202,273,332,344-231,-197,298,123,-7,297224,250,-95,-292,-148,-153-138,-85,339,71,357,-235
26,202,76,-75,359,122-271,137,49,-359,-153,42190,-126,-344,272,-129,37-84,-271,-215,235,119,-221
87,105,-212,-254,219,170-143,326,-125,-273,-342,34122,225,-338,206,193,-56-37,-190,-138,-187,-184,-306
26,-11,-61,228,59,207-356,-44,-287,-203,-178,-35036,290,170,335,126,-344-37,-190,-138,-187,-184,-306
87,105,-212,-254,219,170-271,137,49,-359,-153,42-27,105,10,-189,302,-68355,359,-295,-7,33,-163
133,-31,202,273,332,344-231,-197,298,123,-7,29732,306,-338,-305,244,-346298,337,-36,-184,-167,-6
175,-352,343,-237,127,-216-282,299,-55,-46,198,-53-160,-28,-20,-221,-288,351-16,-92,-250,321,-6,-358
175,-352,343,-237,127,-216-282,299,-55,-46,198,-53-160,-28,-20,-221,-288,351-16,-92,-250,321,-6,-358
133,-31,202,273,332,344-233,113,-173,218,-320,-298-223,253,-267,55,332,-20-16,-92,-250,321,-6,-358
273,-334,-152,92,274,-359-259,-129,-171,235,-242,125-183,182,-304,257,-174,-223298,337,-36,-184,-167,-6
273,-334,-152,92,274,-359-259,-129,-171,235,-242,125-183,182,-304,257,-174,-223-181,77,101,274,185,326
26,202,76,-75,359,122-271,137,49,-359,-153,42190,-126,-344,272,-129,3799,316,230,-298,326,19
217,-170,209,-275,100,10-2,-198,1,195,-54,115-138,-235,-149,19,87,-3355,359,-295,-7,33,-163
133,-31,202,273,332,344-285,-48,-158,-232,162,-9922,225,-338,206,193,-56355,359,-295,-7,33,-163
168,77,166,-4,289,346-285,-48,-158,-232,162,-99-138,-235,-149,19,87,-3-181,77,101,274,185,326
168,77,166,-4,289,346-102,215,-208,-206,189,-9825,-353,66,222,-98,-173-16,-92,-250,321,-6,-358
175,-352,343,-237,127,-216-282,299,-55,-46,198,-53224,250,-95,-292,-148,-153-181,77,101,274,185,326
168,77,166,-4,289,346-77,-84,-82,-151,329,23484,-137,-57,225,-317,-117-260,-314,-20,273,98,-59
-5,73,-204,-263,23,-242198,-222,14,-176,-250,69190,-126,-344,272,-129,37195,-261,-218,-292,289,151
-271,-267,-160,261,17,238198,-222,14,-176,-250,69224,250,-95,-292,-148,-153-181,77,101,274,185,326
168,77,166,-4,289,346-102,215,-208,-206,189,-98316,40,-325,201,260,308-138,-85,339,71,357,-235
-64,0,-223,-297,121,269198,-222,14,-176,-250,69247,47,228,-27,-146,45-260,-314,-20,273,98,-59
-201,45,-8,68,90,-198198,-222,14,-176,-250,69224,250,-95,-292,-148,-15389,237,295,293,179,146
-64,0,-223,-297,121,269161,135,296,-196,-333,-167294,199,39,196,-237,304193,157,222,-297,-156,-314
-159,0,-202,-282,72,5198,-222,14,-176,-250,69224,250,-95,-292,-148,-153-37,-190,-138,-187,-184,-306
-102,-259,225,35,234,158172,-158,-350,278,-143,-13622,225,-338,206,193,-56-138,-85,339,71,357,-235
-159,0,-202,-282,72,5161,135,296,-196,-333,-167262,-312,-226,-166,234,256-260,-314,-20,273,98,-59
87,105,-212,-254,219,170-130,-348,-136,325,314,-16122,225,-338,206,193,-56-138,-85,339,71,357,-235
-11,88,-144,-74,7,172328,218,-345,195,264,-25222,225,-338,206,193,-56355,359,-295,-7,33,-163
-227,111,336,-115,196,-128-356,-44,-287,-203,-178,-350202,255,-240,273,122,-300-237,2,-351,-328,-219,-195
-184,80,269,-75,43,-62-231,-197,298,123,-7,29761,327,245,-195,24,113-138,-85,339,71,357,-235
-349,-50,97,119,245,-57-143,326,-125,-273,-342,34184,-137,-57,225,-317,-117-37,-190,-138,-187,-184,-306
-11,88,-144,-74,7,172-2,-198,1,195,-54,11522,225,-338,206,193,-56355,359,-295,-7,33,-163
-11,88,-144,-74,7,172-2,-198,1,195,-54,11522,225,-338,206,193,-56355,359,-295,-7,33,-163
-64,0,-223,-297,121,269-231,-197,298,123,-7,29720,275,24,-125,165,343355,359,-295,-7,33,-163
-5,73,-204,-263,23,-242-259,-129,-171,235,-242,125247,47,228,-27,-146,45-237,2,-351,-328,-219,-195
-159,0,-202,-282,72,5-259,-129,-171,235,-242,125247,47,228,-27,-146,45-260,-314,-20,273,98,-59
-5,73,-204,-263,23,-242-143,326,-125,-273,-342,341190,-126,-344,272,-129,37-16,-92,-250,321,-6,-358
-5,73,-204,-263,23,-242-143,326,-125,-273,-342,341190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
-154,-323,12,121,-327,224198,-222,14,-176,-250,6920,275,24,-125,165,343-172,-136,185,-210,-357,262
-73,-148,-158,-16,-289,679,-276,322,60,-224,-3224,250,-95,-292,-148,-153249,-340,357,165,-352,354
-178,-328,-137,80,-114,270198,-222,14,-176,-250,69224,250,-95,-292,-148,-153-181,77,101,274,185,326
-154,-323,12,121,-327,224198,-222,14,-176,-250,6922,225,-338,206,193,-56-138,-85,339,71,357,-235
-73,-148,-158,-16,-289,67328,218,-345,195,264,-252247,47,228,-27,-146,45249,-340,357,165,-352,354
-73,-148,-158,-16,-289,67328,218,-345,195,264,-252247,47,228,-27,-146,45-16,-92,-250,321,-6,-358
-73,-148,-158,-16,-289,67328,218,-345,195,264,-25284,-137,-57,225,-317,-117249,-340,357,165,-352,354
-5,73,-204,-263,23,-242-77,-84,-82,-151,329,23484,-137,-57,225,-317,-117-260,-314,-20,273,98,-59
-72,-116,-154,-25,217,83-233,63,-37,306,183,-92190,-126,-344,272,-129,37206,-17,177,-154,267,-356
-64,0,-223,-297,121,269-285,-48,-158,-232,162,-99247,47,228,-27,-146,45-313,117,-303,-198,-344,-260
-72,-116,-154,-25,217,83208,-80,-337,120,17,-135-96,261,-201,-111,-149,-159-84,-271,-215,235,119,-221
328,240,225,-90,-134,11361,-326,-253,272,286,-170-152,192,-228,56,148,-164-172,-136,185,-210,-357,262
142,319,-276,125,-209,-333170,-204,355,-162,138,211-152,192,-228,56,148,-164-172,-136,185,-210,-357,262
-201,45,-8,68,90,-198328,218,-345,195,264,-252-138,-235,-149,19,87,-389,237,295,293,179,146
-184,80,269,-75,43,-62152,-102,-273,-135,220,20-223,253,-267,55,332,-20-138,-85,339,71,357,-235
-154,-323,12,121,-327,224-271,137,49,-359,-153,4261,327,245,-195,24,113-181,77,101,274,185,326
-154,-323,12,121,-327,224-271,137,49,-359,-153,4261,327,245,-195,24,113-181,77,101,274,185,326
-154,-323,12,121,-327,224-16,304,-214,-327,-104,-28262,-312,-226,-166,234,256-16,-92,-250,321,-6,-358
-154,-323,12,121,-327,224-143,326,-125,-273,-342,341247,47,228,-27,-146,45-37,-190,-138,-187,-184,-306
-154,-323,12,121,-327,224-231,-197,298,123,-7,297224,250,-95,-292,-148,-153-181,77,101,274,185,326
-11,88,-144,-74,7,172205,-8,183,109,-221,-110-27,105,10,-189,302,-68355,359,-295,-7,33,-163
-250,-359,-9,-11,-32,242-143,326,-125,-273,-342,34184,-137,-57,225,-317,-117-37,-190,-138,-187,-184,-306
-102,-259,225,35,234,158172,-158,-350,278,-143,-136-227,-157,-65,213,-29,-98161,-226,125,89,-227,154
-64,0,-223,-297,121,269208,-80,-337,120,17,-135199,-216,-272,-165,-150,-37-16,-92,-250,321,-6,-358
-178,-328,-137,80,-114,270-271,137,49,-359,-153,42294,199,39,196,-237,304206,-17,177,-154,267,-356
-178,-328,-137,80,-114,270-271,137,49,-359,-153,42294,199,39,196,-237,304-181,77,101,274,185,326
-178,-328,-137,80,-114,270-271,137,49,-359,-153,42294,199,39,196,-237,304355,359,-295,-7,33,-163
-73,-148,-158,-16,-289,67-143,326,-125,-273,-342,341247,47,228,-27,-146,45249,-340,357,165,-352,354
3,-319,222,166,-18,-259-233,113,-173,218,-320,-298-183,182,-304,257,-174,-223-138,-85,339,71,357,-235
173,-231,307,192,-218,51-231,-197,298,123,-7,297-183,182,-304,257,-174,-223-138,-85,339,71,357,-235
328,240,225,-90,-134,113-143,326,-125,-273,-342,341-27,105,10,-189,302,-68330,115,-96,36,326,276
285,-164,205,-181,-77,148-271,137,49,-359,-153,42-138,-235,-149,19,87,-399,316,230,-298,326,19
-250,-359,-9,-11,-32,242-282,299,-55,-46,198,-53336,-97,-354,255,-272,-263-122,302,-49,118,-220,273
285,-164,205,-181,-77,148161,135,296,-196,-333,-167-223,253,-267,55,332,-20-260,-314,-20,273,98,-59
173,-231,307,192,-218,51-95,36,-298,14,-227,-24622,225,-338,206,193,-56-34,-54,-88,-288,103,197
328,240,225,-90,-134,113-143,326,-125,-273,-342,341190,-126,-344,272,-129,37330,115,-96,36,326,276
173,-231,307,192,-218,51-285,-48,-158,-232,162,-99294,199,39,196,-237,304-16,-92,-250,321,-6,-358
328,240,225,-90,-134,113-130,-348,-136,325,314,-161247,47,228,-27,-146,45-69,115,330,156,76,-87
-154,-323,12,121,-327,224198,-222,14,-176,-250,69-183,182,-304,257,-174,-223-181,77,101,274,185,326
173,-231,307,192,-218,51180,308,-84,94,81,-9122,225,-338,206,193,-56-138,-85,339,71,357,-235
328,240,225,-90,-134,11361,-326,-253,272,286,-17022,225,-338,206,193,-56355,359,-295,-7,33,-163
328,240,225,-90,-134,113180,308,-84,94,81,-9122,225,-338,206,193,-56-138,-85,339,71,357,-235
142,319,-276,125,-209,-333328,218,-345,195,264,-252247,47,228,-27,-146,45-172,-136,185,-210,-357,262
26,202,76,-75,359,122198,-222,14,-176,-250,69224,250,-95,-292,-148,-15399,316,230,-298,326,19
-102,-259,225,35,234,158-2,-198,1,195,-54,115199,-216,-272,-165,-150,-37355,359,-295,-7,33,-163
-5,73,-204,-263,23,-242-143,326,-125,-273,-342,341-183,182,-304,257,-174,-223298,337,-36,-184,-167,-6
